Gene stable ID	Gene name	AFFY Zebrafish probe
ENSDARG00000030058	tbx4	Dr.8234.1.S1_at
ENSDARG00000030058	tbx4	Dr.8234.1.S1_at
ENSDARG00000043105	qtrt1	Dr.9747.1.A1_at
ENSDARG00000037965	srrm2	Dr.7940.1.A1_at
ENSDARG00000025595	agmo	Dr.25248.1.A1_at
ENSDARG00000053447	ppp4r2b	Dr.688.1.S1_at
ENSDARG00000053447	ppp4r2b	Dr.688.1.S1_at
ENSDARG00000105287	mpp1	Dr.13254.1.A1_at
ENSDARG00000105287	mpp1	Dr.4736.2.S1_at
ENSDARG00000105463	CR352285.2	Dr.11232.1.A1_at
ENSDARG00000005034	ispd	Dr.15271.1.A1_at
ENSDARG00000005034	ispd	Dr.15271.1.A1_at
ENSDARG00000005948	ankmy2a	Dr.9168.1.S1_at
ENSDARG00000074410	brip1	Dr.15442.1.A1_at
ENSDARG00000053070	gosr2	Dr.8698.1.S1_at
ENSDARG00000037966	thoc6	Dr.3077.2.A1_at
ENSDARG00000037966	thoc6	Dr.3077.1.S1_at
ENSDARG00000069940	ppap2d	Dr.8765.1.A1_at
ENSDARG00000069940	ppap2d	Dr.8765.1.A1_at
ENSDARG00000037966	thoc6	Dr.3077.2.A1_at
ENSDARG00000037966	thoc6	Dr.3077.1.S1_at
ENSDARG00000037966	thoc6	Dr.3077.1.S1_at
ENSDARG00000037966	thoc6	Dr.3077.2.A1_at
ENSDARG00000037966	thoc6	Dr.3077.1.S1_at
ENSDARG00000032117	ddx1	Dr.19466.1.S1_at
ENSDARG00000032117	ddx1	Dr.19466.1.S1_at
ENSDARG00000097006	CR854839.1	Dr.13053.1.A1_at
ENSDARG00000073869	pdzrn3b	Dr.5264.1.A1_at
ENSDARG00000042571	rnaseh1	Dr.16522.1.A1_at
ENSDARG00000042571	rnaseh1	Dr.16522.1.A1_at
ENSDARG00000042571	rnaseh1	Dr.16522.1.A1_at
ENSDARG00000042571	rnaseh1	Dr.16522.1.A1_at
ENSDARG00000010727	ttyh2l	Dr.20483.1.S1_at
ENSDARG00000090734	si:dkey-196n19.2	Dr.2365.1.A1_at
ENSDARG00000090734	si:dkey-196n19.2	Dr.2365.1.A1_at
ENSDARG00000060798	mrpl22	Dr.13982.1.A1_at
ENSDARG00000009544	cldnb	Dr.994.1.S1_at
ENSDARG00000060798	mrpl22	Dr.13982.1.A1_at
ENSDARG00000069507	mettl27	Dr.6563.1.A1_at
ENSDARG00000069507	mettl27	Dr.6563.1.A1_at
ENSDARG00000069507	mettl27	Dr.6563.1.A1_at
ENSDARG00000059768	gpatch8	Dr.7409.1.S1_at
ENSDARG00000059768	gpatch8	Dr.7802.1.S1_at
ENSDARG00000059768	gpatch8	Dr.7409.1.S1_at
ENSDARG00000044669	hp1bp3	Dr.477.1.S1_at
ENSDARG00000020043	cnot8	Dr.8928.1.S1_at
ENSDARG00000044669	hp1bp3	Dr.477.1.S1_at
ENSDARG00000075643	ifi35	Dr.6577.1.S1_at
ENSDARG00000075643	ifi35	Dr.6577.1.S1_at
ENSDARG00000098114	ctsa	Dr.3485.1.S1_at
ENSDARG00000079257	gemin5	Dr.17767.1.S1_at
ENSDARG00000079257	gemin5	Dr.17767.2.A1_x_at
ENSDARG00000079257	gemin5	Dr.17767.2.A1_at
ENSDARG00000098114	ctsa	Dr.3485.1.S1_at
ENSDARG00000098114	ctsa	Dr.3485.1.S1_at
ENSDARG00000054849	bcat2	Dr.4325.1.A1_at
ENSDARG00000006240	slc27a1a	Dr.3725.1.A1_at
ENSDARG00000054849	bcat2	Dr.4325.1.A1_at
ENSDARG00000054849	bcat2	Dr.4325.1.A1_at
ENSDARG00000004954	grna	Dr.5809.1.A1_at
ENSDARG00000004954	grna	Dr.5809.1.A1_at
ENSDARG00000004954	grna	Dr.5809.1.A1_at
ENSDARG00000004954	grna	Dr.5809.1.A1_at
ENSDARG00000018967	gabbr1a	DrAffx.2.17.S1_at
ENSDARG00000018967	gabbr1a	DrAffx.2.17.S1_at
ENSDARG00000021233	pgls	Dr.10948.1.A1_at
ENSDARG00000054833	nucb1	Dr.15080.1.S1_at
ENSDARG00000054833	nucb1	Dr.26025.1.A1_s_at
ENSDARG00000054833	nucb1	Dr.26025.1.A1_at
ENSDARG00000054833	nucb1	Dr.26025.1.A1_x_at
ENSDARG00000054833	nucb1	Dr.15080.1.S1_at
ENSDARG00000054833	nucb1	Dr.26025.1.A1_s_at
ENSDARG00000054833	nucb1	Dr.26025.1.A1_at
ENSDARG00000054833	nucb1	Dr.15080.1.S1_at
ENSDARG00000054833	nucb1	Dr.26025.1.A1_s_at
ENSDARG00000054833	nucb1	Dr.26025.1.A1_at
ENSDARG00000054833	nucb1	Dr.26025.1.A1_x_at
ENSDARG00000099036	CU138542.1	Dr.2365.1.A1_at
ENSDARG00000019949	serpinh1b	Dr.106.1.S1_at
ENSDARG00000019949	serpinh1b	Dr.106.1.S1_at
ENSDARG00000019949	serpinh1b	Dr.106.1.S1_at
ENSDARG00000019949	serpinh1b	Dr.106.1.S1_at
ENSDARG00000027182	rnf25	Dr.16663.1.A1_at
ENSDARG00000019949	serpinh1b	Dr.106.1.S1_at
ENSDARG00000103441	znf1060	Dr.326.1.A1_at
ENSDARG00000055383	zgc:66160	Dr.17543.2.S1_a_at
ENSDARG00000055383	zgc:66160	Dr.17543.2.S1_at
ENSDARG00000055383	zgc:66160	Dr.17543.1.S1_at
ENSDARG00000055383	zgc:66160	Dr.17543.3.A1_at
ENSDARG00000055383	zgc:66160	Dr.17543.2.S1_a_at
ENSDARG00000019160	sh3bp5la	Dr.6635.1.A1_at
ENSDARG00000015422	ppil1	Dr.24858.2.S1_s_at
ENSDARG00000015422	ppil1	Dr.6271.1.S1_at
ENSDARG00000012407	mgat1a	Dr.15144.1.A1_at
ENSDARG00000029931	atp13a1	Dr.11388.1.S1_at
ENSDARG00000027187	kat8	Dr.2966.1.A1_at
ENSDARG00000016345	ncoa5	Dr.8020.1.A1_at
ENSDARG00000052150	pbx4	Dr.4926.1.S1_at
ENSDARG00000016345	ncoa5	Dr.8020.1.A1_at
ENSDARG00000052150	pbx4	Dr.4926.1.S1_at
ENSDARG00000027187	kat8	Dr.2966.1.A1_at
ENSDARG00000078904	brd4	Dr.11086.2.S1_at
ENSDARG00000078904	brd4	DrAffx.2.74.S1_at
ENSDARG00000078904	brd4	DrAffx.2.49.A1_at
ENSDARG00000078904	brd4	Dr.11086.1.A1_at
ENSDARG00000078904	brd4	Dr.11086.2.S1_at
ENSDARG00000078904	brd4	DrAffx.2.74.S1_at
ENSDARG00000078904	brd4	DrAffx.2.49.A1_at
ENSDARG00000078904	brd4	Dr.11086.1.A1_at
ENSDARG00000074060	map3k14a	Dr.16747.1.A1_at
ENSDARG00000074060	map3k14a	Dr.16747.1.A1_at
ENSDARG00000097351	flnbl	Dr.3813.1.A1_at
ENSDARG00000006837	mycn	Dr.4845.2.S1_at
ENSDARG00000006837	mycn	Dr.4845.1.A1_at
ENSDARG00000096140	si:dkeyp-4f2.3	Dr.25660.1.A1_at
ENSDARG00000068851	rnf183	Dr.9048.1.A1_at
ENSDARG00000068851	rnf183	Dr.9048.1.A1_at
ENSDARG00000007603	stxbp2	Dr.7775.1.S1_at
ENSDARG00000013750	eno1b	Dr.7829.1.A1_at
ENSDARG00000013750	eno1b	Dr.7829.1.A1_at
ENSDARG00000076962	gdpd5b	Dr.7441.1.A1_at
ENSDARG00000007092	xab2	Dr.12501.1.A1_at
ENSDARG00000042187	smek1	Dr.5613.1.S1_at
ENSDARG00000013150	dhx16	Dr.6660.1.S1_at
ENSDARG00000052139	notch3	Dr.1327.1.S1_at
ENSDARG00000099306	zgc:175088	Dr.14226.1.S1_at
ENSDARG00000099306	zgc:175088	Dr.14226.1.S1_at
ENSDARG00000097417	CR847793.1	Dr.7666.1.S1_at
ENSDARG00000032866	erh	Dr.265.1.S1_at
ENSDARG00000098294	col5a3a	Dr.2940.1.A1_at
ENSDARG00000044402	nop16	Dr.14854.1.S1_at
ENSDARG00000017354	epha2a	Dr.5765.1.S1_at
ENSDARG00000017354	epha2a	Dr.5765.1.S1_at
ENSDARG00000054543	samsn1a	Dr.919.1.A1_at
ENSDARG00000054543	samsn1a	Dr.919.1.A1_at
ENSDARG00000022232	ppan	Dr.15061.1.S1_at
ENSDARG00000014929	p2ry11	Dr.23179.1.A1_at
ENSDARG00000098170	si:dkey-4e4.1	Dr.4307.1.A1_s_at
ENSDARG00000098170	si:dkey-4e4.1	Dr.4307.1.A1_s_at
ENSDARG00000090778	ttll1	Dr.26460.1.S1_at
ENSDARG00000090778	ttll1	Dr.26460.1.S1_at
ENSDARG00000090778	ttll1	Dr.26460.1.S1_at
ENSDARG00000016889	eif3g	Dr.161.1.S1_at
ENSDARG00000090778	ttll1	Dr.26460.1.S1_at
ENSDARG00000016889	eif3g	Dr.161.1.S1_at
ENSDARG00000036966	hsd3b7	Dr.10542.1.S1_at
ENSDARG00000020623	baxa	Dr.3880.1.S2_at
ENSDARG00000036966	hsd3b7	Dr.10542.1.S1_at
ENSDARG00000020623	baxa	Dr.3880.1.S2_at
ENSDARG00000036966	hsd3b7	Dr.10542.1.S1_at
ENSDARG00000036966	hsd3b7	Dr.10542.1.S1_at
ENSDARG00000054307	zgc:77151	Dr.11490.1.A1_at
ENSDARG00000054307	zgc:77151	Dr.11490.1.A1_at
ENSDARG00000070485	apitd1	Dr.13740.1.S1_at
ENSDARG00000070485	apitd1	Dr.13740.1.S1_at
ENSDARG00000078604	tbc1d10b	Dr.9223.1.A1_at
ENSDARG00000078604	tbc1d10b	Dr.9223.1.A1_at
ENSDARG00000030756	dnmt1	Dr.25162.1.S1_at
ENSDARG00000060695	znf346	Dr.25059.1.A1_at
ENSDARG00000030756	dnmt1	Dr.25162.1.S1_at
ENSDARG00000030756	dnmt1	Dr.25162.1.S1_at
ENSDARG00000015822	sesn3	Dr.5129.1.S1_at
ENSDARG00000015822	sesn3	Dr.5129.1.S1_at
ENSDARG00000093176	zgc:77118	Dr.12337.2.A1_a_at
ENSDARG00000093176	zgc:77118	Dr.12337.2.A1_a_at
ENSDARG00000028475	lin9	Dr.2058.1.A1_at
ENSDARG00000028475	lin9	Dr.2058.1.A1_at
ENSDARG00000014208	zgc:55413	Dr.12337.2.A1_a_at
ENSDARG00000014208	zgc:55413	Dr.12337.1.S1_at
ENSDARG00000014208	zgc:55413	Dr.12337.2.A1_a_at
ENSDARG00000014208	zgc:55413	Dr.12337.1.S1_at
ENSDARG00000014208	zgc:55413	Dr.12337.2.A1_a_at
ENSDARG00000014208	zgc:55413	Dr.12337.1.S1_at
ENSDARG00000068828	bloc1s3	Dr.15971.1.S1_at
ENSDARG00000053058	rps11	Dr.1339.1.S1_at
ENSDARG00000053058	rps11	Dr.1339.1.S1_at
ENSDARG00000001807	tnfrsf21	Dr.964.1.A1_at
ENSDARG00000096229	si:dkey-260c8.8	Dr.3144.1.A1_at
ENSDARG00000040607	rtfdc1	Dr.15695.1.S1_at
ENSDARG00000097238	hbba1	Dr.25155.1.S1_s_at
ENSDARG00000040607	rtfdc1	Dr.15695.1.S1_at
ENSDARG00000040607	rtfdc1	Dr.15695.1.S1_at
ENSDARG00000040607	rtfdc1	Dr.15695.1.S1_at
ENSDARG00000089087	hbba1	Dr.25155.1.S1_s_at
ENSDARG00000089087	hbba1	Dr.25155.1.S1_s_at
ENSDARG00000089087	hbba1	Dr.25155.1.S1_s_at
ENSDARG00000088330	HBZ	Dr.25422.1.S1_s_at
ENSDARG00000088330	HBZ	Dr.25422.1.S1_s_at
ENSDARG00000088330	HBZ	Dr.25422.1.S1_s_at
ENSDARG00000089124	hbae1.3	Dr.25422.1.S1_s_at
ENSDARG00000089124	hbae1.3	Dr.24764.1.S1_at
ENSDARG00000089124	hbae1.3	Dr.25422.1.S1_s_at
ENSDARG00000089475	hbae1	Dr.25422.1.S1_s_at
ENSDARG00000089475	hbae1	Dr.25422.1.S1_s_at
ENSDARG00000089021	si:dkey-7f16.3	Dr.7666.1.S1_at
ENSDARG00000090689	hbbe1.2	DrAffx.1.85.S1_s_at
ENSDARG00000090689	hbbe1.2	DrAffx.1.85.S1_s_at
ENSDARG00000090689	hbbe1.2	DrAffx.1.85.S1_s_at
ENSDARG00000089963	hbbe1.1	DrAffx.1.85.S1_s_at
ENSDARG00000089963	hbbe1.1	DrAffx.1.85.S1_s_at
ENSDARG00000089963	hbbe1.1	DrAffx.1.85.S1_s_at
ENSDARG00000089963	hbbe1.1	DrAffx.1.85.S1_s_at
ENSDARG00000087390	hbbe1.3	DrAffx.1.85.S1_s_at
ENSDARG00000079305	hbae3	Dr.1450.1.S1_s_at
ENSDARG00000079305	hbae3	Dr.1450.1.S1_s_at
ENSDARG00000079305	hbae3	Dr.1450.1.S1_at
ENSDARG00000079305	hbae3	Dr.1450.1.S1_s_at
ENSDARG00000032405	zgc:85975	Dr.881.1.A1_at
ENSDARG00000078186	tex2	Dr.12703.1.A1_at
ENSDARG00000078186	tex2	Dr.12703.1.A1_at
ENSDARG00000100149	axin2	Dr.3727.1.S1_a_at
ENSDARG00000100149	axin2	Dr.3727.1.S1_a_at
ENSDARG00000039302	terfa	Dr.25264.1.S1_at
ENSDARG00000104587	srl	Dr.21216.1.A1_at
ENSDARG00000104587	srl	Dr.21216.1.A1_at
ENSDARG00000104587	srl	Dr.21216.1.A1_at
ENSDARG00000104587	srl	Dr.21216.1.A1_at
ENSDARG00000069251	si:dkeyp-50f7.2	Dr.18319.1.S1_at
ENSDARG00000001804	zgc:112148	Dr.15465.1.S1_at
ENSDARG00000076742	cyth1a	Dr.3496.1.A1_at
ENSDARG00000076742	cyth1a	Dr.3496.1.A1_at
ENSDARG00000032327	usp36	Dr.10523.1.A1_at
ENSDARG00000032327	usp36	Dr.5491.1.S1_at
ENSDARG00000075261	timp2b	Dr.15281.1.A1_at
ENSDARG00000075261	timp2b	Dr.22985.1.A1_at
ENSDARG00000091831	ddx27	Dr.9315.1.A1_at
ENSDARG00000052429	syngr2a	Dr.22408.1.A1_at
ENSDARG00000052429	syngr2a	Dr.22408.1.A1_at
ENSDARG00000102254	pycr1a	Dr.6047.1.A1_at
ENSDARG00000006397	laptm4a	Dr.2933.1.A1_at
ENSDARG00000006397	laptm4a	Dr.2933.1.A1_at
ENSDARG00000069878	snu13a	Dr.2561.1.S1_at
ENSDARG00000026630	mark3b	Dr.15872.1.A1_at
ENSDARG00000026630	mark3b	Dr.15872.1.A1_at
ENSDARG00000026630	mark3b	Dr.15872.1.A1_at
ENSDARG00000014794	uqcrc2a	Dr.7557.1.A1_at
ENSDARG00000014794	uqcrc2a	Dr.7557.1.A1_at
ENSDARG00000014794	uqcrc2a	Dr.7557.1.A1_at
ENSDARG00000014794	uqcrc2a	Dr.7557.1.A1_at
ENSDARG00000011125	snrpb	Dr.7936.1.A1_at
ENSDARG00000014366	luc7l3	Dr.13152.1.A1_at
ENSDARG00000014366	luc7l3	Dr.13152.1.A1_at
ENSDARG00000078383	fam195b	Dr.16813.1.A1_at
ENSDARG00000077732	alyref	Dr.1368.2.A1_at
ENSDARG00000077732	alyref	Dr.1368.2.A1_at
ENSDARG00000077732	alyref	Dr.1368.2.A1_at
ENSDARG00000043795	arhgdia	Dr.1304.1.S1_at
ENSDARG00000018600	retsat	Dr.6023.1.A1_at
ENSDARG00000059556	recql5	Dr.25449.1.A1_at
ENSDARG00000097523	si:ch73-364h19.1	Dr.7594.1.A1_at
ENSDARG00000098821	sec14l1	Dr.24948.1.S1_at
ENSDARG00000098821	sec14l1	Dr.24948.1.S1_at
ENSDARG00000098821	sec14l1	Dr.24948.1.S1_at
ENSDARG00000060554	mut	Dr.7055.1.A1_x_at
ENSDARG00000060554	mut	Dr.7055.2.S1_at
ENSDARG00000060554	mut	Dr.7055.1.A1_x_at
ENSDARG00000060554	mut	Dr.7055.2.S1_at
ENSDARG00000099516	mettl23	Dr.17554.1.A1_at
ENSDARG00000103893	srsf2b	Dr.5070.1.S1_at
ENSDARG00000103893	srsf2b	Dr.5070.1.S1_at
ENSDARG00000052966	nmt1a	Dr.4323.1.A1_at
ENSDARG00000030560	helz	Dr.22189.1.A1_at
ENSDARG00000030560	helz	Dr.22189.1.A1_at
ENSDARG00000030560	helz	Dr.22189.1.A1_at
ENSDARG00000052625	fkbp1b	Dr.12852.1.S1_at
ENSDARG00000018903	aimp2	Dr.9112.1.S1_at
ENSDARG00000018903	aimp2	Dr.9112.1.S1_at
ENSDARG00000037790	pvalb8	Dr.23350.1.S1_at
ENSDARG00000097501	si:dkey-111k8.3	Dr.16013.2.S1_at
ENSDARG00000096851	znf1143	Dr.16013.2.S1_at
ENSDARG00000086332	bri3	Dr.10530.1.S1_at
ENSDARG00000086332	bri3	Dr.24114.1.A1_at
ENSDARG00000103947	znf1028	Dr.21861.1.A1_at
ENSDARG00000004748	zgc:100868	Dr.21859.1.A1_at
ENSDARG00000103947	znf1028	Dr.21861.1.A1_at
ENSDARG00000004748	zgc:100868	Dr.21859.1.A1_at
ENSDARG00000060537	atad2b	Dr.22047.1.A1_at
ENSDARG00000037783	proza	Dr.14091.1.S1_at
ENSDARG00000037783	proza	Dr.14091.1.S1_at
ENSDARG00000037783	proza	Dr.14091.1.S1_at
ENSDARG00000037782	sox8b	Dr.20490.1.A1_at
ENSDARG00000043923	sox9b	Dr.11850.1.S2_at
ENSDARG00000011665	aldoaa	Dr.19225.1.S1_at
ENSDARG00000011665	aldoaa	Dr.19225.1.S1_at
ENSDARG00000037865	cln3	Dr.3167.1.A1_at
ENSDARG00000019326	prpsap2	Dr.20729.1.S1_at
ENSDARG00000041430	bmp2b	Dr.568.1.S1_at
ENSDARG00000041430	bmp2b	Dr.568.1.S1_at
ENSDARG00000008377	epn2	Dr.25123.2.S1_at
ENSDARG00000008377	epn2	Dr.5456.1.A1_at
ENSDARG00000011727	b9d1	Dr.2572.1.A1_at
ENSDARG00000011727	b9d1	Dr.2572.1.A1_at
ENSDARG00000031388	dctn2	Dr.2827.1.S1_at
ENSDARG00000031388	dctn2	Dr.2827.1.S1_at
ENSDARG00000031388	dctn2	Dr.2827.1.S1_at
ENSDARG00000031388	dctn2	Dr.2827.1.S1_at
ENSDARG00000034396	mars	Dr.6373.1.S1_at
ENSDARG00000034396	mars	Dr.6373.1.S1_at
ENSDARG00000006642	drg2	Dr.14804.1.S1_at
ENSDARG00000006642	drg2	Dr.14804.2.S1_a_at
ENSDARG00000006642	drg2	Dr.14804.2.S1_a_at
ENSDARG00000006642	drg2	Dr.14804.1.S1_at
ENSDARG00000041397	eif2b2	Dr.4626.1.S1_at
ENSDARG00000041397	eif2b2	Dr.4626.1.S1_at
ENSDARG00000041402	zc3h14	Dr.13570.1.A1_at
ENSDARG00000041411	rad51	Dr.1514.1.A1_at
ENSDARG00000041411	rad51	Dr.1514.2.S1_at
ENSDARG00000014945	znf598	Dr.2349.1.A1_at
ENSDARG00000059701	flii	Dr.11251.1.A1_at
ENSDARG00000039328	ccndbp1	Dr.23944.1.S1_at
ENSDARG00000045019	aamp	Dr.11399.1.A1_at
ENSDARG00000045019	aamp	Dr.11399.2.S1_at
ENSDARG00000045019	aamp	Dr.11399.1.A1_at
ENSDARG00000045019	aamp	Dr.11399.2.S1_at
ENSDARG00000045019	aamp	Dr.11399.1.A1_at
ENSDARG00000045019	aamp	Dr.11399.2.S1_at
ENSDARG00000045019	aamp	Dr.11399.1.A1_at
ENSDARG00000045019	aamp	Dr.11399.2.S1_at
ENSDARG00000059794	kdm6al	Dr.9441.1.A1_at
ENSDARG00000059794	kdm6al	Dr.9441.3.A1_at
ENSDARG00000059794	kdm6al	Dr.9441.1.A1_at
ENSDARG00000059794	kdm6al	Dr.9441.3.A1_at
ENSDARG00000059794	kdm6al	Dr.9441.3.A1_at
ENSDARG00000005774	ddx3b	Dr.5335.1.S2_at
ENSDARG00000005774	ddx3b	Dr.5335.1.S1_at
ENSDARG00000005774	ddx3b	Dr.5335.1.S1_at
ENSDARG00000005774	ddx3b	Dr.5335.1.S1_at
ENSDARG00000041391	tmed10	Dr.26356.1.S1_at
ENSDARG00000002967	pdap1b	Dr.1791.1.S1_at
ENSDARG00000031683	fosab	Dr.12986.1.A1_at
ENSDARG00000031683	fosab	Dr.12986.1.A1_a_at
ENSDARG00000031683	fosab	Dr.12986.1.A1_a_at
ENSDARG00000020217	cpsf4	Dr.62.1.S1_at
ENSDARG00000020133	jdp2b	Dr.10032.1.S1_at
ENSDARG00000020133	jdp2b	Dr.10032.1.S1_at
ENSDARG00000037867	atp5j2	Dr.24952.2.S1_a_at
ENSDARG00000006812	wdr26b	Dr.2350.1.A1_at
ENSDARG00000006812	wdr26b	Dr.15758.1.A1_at
ENSDARG00000006812	wdr26b	Dr.2350.1.A1_at
ENSDARG00000006812	wdr26b	Dr.15758.1.A1_at
ENSDARG00000093354	si:ch211-57i17.2	Dr.17211.1.S1_at
ENSDARG00000093354	si:ch211-57i17.2	Dr.17211.1.S1_at
ENSDARG00000037870	actb2	Dr.1109.1.S1_at
ENSDARG00000037870	actb2	Dr.1109.1.S1_at
ENSDARG00000037870	actb2	Dr.1109.1.S1_at
ENSDARG00000037870	actb2	Dr.1109.1.S1_at
ENSDARG00000037870	actb2	Dr.1109.1.S1_at
ENSDARG00000037870	actb2	Dr.1109.1.S1_at
ENSDARG00000011696	esrrgb	Dr.14813.1.A1_at
ENSDARG00000059680	fscn1a	Dr.24928.2.S1_a_at
ENSDARG00000059680	fscn1a	Dr.24928.1.S1_at
ENSDARG00000087893	rnf216	Dr.6875.1.A1_at
ENSDARG00000087893	rnf216	Dr.6875.1.A1_at
ENSDARG00000102282	CABZ01063297.1	Dr.18394.1.A1_at
ENSDARG00000101195	cyp1c1	Dr.12329.1.A1_at
ENSDARG00000105278	wu:fa19b12	Dr.12788.1.A1_at
ENSDARG00000102733	emc4	Dr.11020.1.S1_at
ENSDARG00000103711	CASKIN2	Dr.14629.1.A1_at
ENSDARG00000102748	CABZ01074745.1	Dr.1438.1.S1_at
ENSDARG00000103285		Dr.6182.1.A1_at
ENSDARG00000100502	CABZ01038979.1	Dr.22276.1.S1_at
ENSDARG00000104620	CABZ01118004.1	Dr.22630.1.S1_at
ENSDARG00000090690	nell2a	Dr.22710.1.A1_at
ENSDARG00000090690	nell2a	Dr.22710.1.A1_at
ENSDARG00000103459		Dr.5577.1.A1_at
ENSDARG00000052021	CABZ01113001.1	Dr.12482.2.A1_x_at
ENSDARG00000052021	CABZ01113001.1	Dr.12482.2.A1_at
ENSDARG00000103459		Dr.5577.1.A1_at
ENSDARG00000079922	klf4	Dr.9997.1.S1_at
ENSDARG00000011404	fen1	Dr.1294.1.S1_at
ENSDARG00000060954	tmcc1b	Dr.5827.1.A1_at
ENSDARG00000011404	fen1	Dr.1294.1.S1_at
ENSDARG00000101347	CABZ01068248.1	Dr.24325.1.A1_at
ENSDARG00000060954	tmcc1b	Dr.5827.1.A1_at
ENSDARG00000099610	CU182107.1	Dr.2076.1.A1_at
ENSDARG00000099610	CU182107.1	Dr.2076.1.A1_x_at
ENSDARG00000018334	rpl35	Dr.5098.1.S1_at
ENSDARG00000091489	cnbd1	Dr.14892.1.A1_at
ENSDARG00000104686	hsf5	Dr.15935.1.S1_at
ENSDARG00000101627	ssr1	Dr.20715.1.S1_at
ENSDARG00000101627	ssr1	Dr.20715.2.A1_at
ENSDARG00000010729	CABZ01073795.1	Dr.12662.1.A1_at
ENSDARG00000076651	zmp:0000001167	Dr.12220.1.S1_at
ENSDARG00000074639	CABZ01090749.1	Dr.15796.1.S1_at
ENSDARG00000100052		Dr.14080.1.A1_at
ENSDARG00000087545	fbxo42	Dr.24223.1.S1_at
ENSDARG00000028198	ube2v2	Dr.9101.1.S1_at
ENSDARG00000030022	nup188	Dr.10092.1.A1_at
ENSDARG00000062936	ndnf	Dr.4551.2.A1_at
ENSDARG00000021550	rad23b	Dr.15153.1.A1_at
ENSDARG00000099197	actc1b	AFFX-Dr-acta1-M_at
ENSDARG00000099197	actc1b	Dr.815.1.S1_x_at
ENSDARG00000099197	actc1b	AFFX-Dr-acta1-3_at
ENSDARG00000099197	actc1b	Dr.815.1.S1_at
ENSDARG00000099197	actc1b	AFFX-Dr-acta1-5_x_at
ENSDARG00000098587	BX537120.1	Dr.3828.1.A1_at
ENSDARG00000076673		Dr.5502.1.A1_at
ENSDARG00000045940	lsm12b	Dr.7708.1.S1_at
ENSDARG00000045940	lsm12b	Dr.22492.1.A1_at
ENSDARG00000100918	prc1a	Dr.5696.1.S1_at
ENSDARG00000100514	cfap20	Dr.25597.1.S1_at
ENSDARG00000100918	prc1a	Dr.5696.1.S1_at
ENSDARG00000019646	twist3	Dr.8299.1.S1_at
ENSDARG00000063414	tmem5	Dr.15817.1.S1_at
ENSDARG00000032705	foxg1b	Dr.12821.1.A1_at
ENSDARG00000035095	tdgf1	Dr.581.1.S1_at
ENSDARG00000035095	tdgf1	Dr.581.1.S1_at
ENSDARG00000073936	BX511021.2	Dr.12425.5.S1_a_at
ENSDARG00000073936	BX511021.2	Dr.12425.6.S1_x_at
ENSDARG00000088439	gm2a	Dr.2113.2.S1_a_at
ENSDARG00000088439	gm2a	Dr.2113.1.S1_at
ENSDARG00000088439	gm2a	Dr.2113.2.S1_a_at
ENSDARG00000088439	gm2a	Dr.2113.1.S1_at
ENSDARG00000019810	nfe2l3	Dr.9529.1.A1_at
ENSDARG00000058828	ccdc51	Dr.6242.1.A1_at
ENSDARG00000058828	ccdc51	Dr.6242.2.S1_at
ENSDARG00000058828	ccdc51	Dr.6242.1.A1_at
ENSDARG00000058828	ccdc51	Dr.6242.2.S1_at
ENSDARG00000075627	abhd10b	Dr.2891.1.S1_at
ENSDARG00000099431	med24	Dr.15534.1.A1_at
ENSDARG00000098625	efna5b	Dr.19377.1.S1_at
ENSDARG00000099865	hnrnpabb	Dr.25798.1.A1_at
ENSDARG00000099865	hnrnpabb	Dr.25798.1.A1_at
ENSDARG00000079964	dlx2a	Dr.2.1.S1_at
ENSDARG00000010238	rbm22	Dr.3283.1.S1_at
ENSDARG00000012947	ska2	Dr.14491.1.S1_at
ENSDARG00000098588	gchfr	Dr.12454.1.S1_at
ENSDARG00000102325	ehmt2	Dr.1988.1.A1_at
ENSDARG00000102558	pde6h	Dr.10293.2.S1_a_at
ENSDARG00000102558	pde6h	Dr.10293.2.S1_at
ENSDARG00000102558	pde6h	Dr.10293.2.S1_a_at
ENSDARG00000102558	pde6h	Dr.10293.2.S1_at
ENSDARG00000102558	pde6h	Dr.10293.2.S1_a_at
ENSDARG00000102558	pde6h	Dr.10293.2.S1_at
ENSDARG00000042029	mbd3b	Dr.24916.1.S1_at
ENSDARG00000042029	mbd3b	Dr.24916.1.S1_at
ENSDARG00000101783	CR762480.2	Dr.3828.1.A1_at
ENSDARG00000074572		Dr.5661.1.S1_at
ENSDARG00000031126	notum1a	Dr.23570.1.A1_at
ENSDARG00000074572		Dr.5661.1.S1_at
ENSDARG00000074572		Dr.5661.1.S1_at
ENSDARG00000074572		Dr.5661.1.S1_at
ENSDARG00000040803	lactb	Dr.22607.1.S1_at
ENSDARG00000023508	ankrd49	Dr.14798.1.A1_at
ENSDARG00000023508	ankrd49	Dr.14010.1.S1_at
ENSDARG00000023508	ankrd49	Dr.14798.1.A1_at
ENSDARG00000023508	ankrd49	Dr.14010.1.S1_at
ENSDARG00000079780	hnrnpul1l	Dr.4373.1.A1_at
ENSDARG00000101876	INTS2 (1 of many)	Dr.13598.1.A1_at
ENSDARG00000067658	BX470189.1	Dr.15005.1.S1_at
ENSDARG00000006840	gnmt	Dr.9119.1.S1_at
ENSDARG00000104508	slc10a7	Dr.14914.1.A1_at
